timestamp,pm10,pm25,aqi,hour_sin,hour_cos,day_of_week,is_weekend,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_lag_6,aqi_lag_24,aqi_rolling_mean_6,aqi_rolling_std_6
2026-07-23 00:00:00,31.4,14.4,59,0.0,1.0,3,0,59.0,58.0,57.0,56.0,61.0,57.666666666666664,1.2110601416390085
2026-07-23 01:00:00,29.7,13.8,59,0.25881904510252074,0.9659258262890683,3,0,59.0,59.0,58.0,56.0,61.0,58.166666666666664,0.9831920802501962
2026-07-23 02:00:00,27.5,13.5,59,0.49999999999999994,0.8660254037844387,3,0,59.0,59.0,59.0,57.0,60.0,58.5,0.8366600265341042
2026-07-23 03:00:00,28.3,14.4,60,0.7071067811865476,0.7071067811865476,3,0,59.0,59.0,59.0,57.0,60.0,59.0,0.632455532033721
2026-07-23 04:00:00,30.3,14.8,60,0.8660254037844386,0.5000000000000001,3,0,60.0,59.0,59.0,58.0,59.0,59.333333333333336,0.5163977794943847
2026-07-23 05:00:00,30.4,14.6,60,0.9659258262890683,0.25881904510252074,3,0,60.0,60.0,59.0,59.0,59.0,59.5,0.5477225575052298
2026-07-23 06:00:00,30.9,14.5,61,1.0,6.123233995736766e-17,3,0,60.0,60.0,60.0,59.0,58.0,59.833333333333336,0.7527726527091364
2026-07-23 07:00:00,35.4,15.6,61,0.9659258262890683,-0.25881904510252063,3,0,61.0,60.0,60.0,59.0,58.0,60.166666666666664,0.7527726527091458
2026-07-23 08:00:00,37.0,15.8,61,0.8660254037844387,-0.4999999999999998,3,0,61.0,61.0,60.0,59.0,57.0,60.5,0.5477225575052688
2026-07-23 09:00:00,41.0,16.8,62,0.7071067811865476,-0.7071067811865475,3,0,61.0,61.0,61.0,60.0,57.0,60.833333333333336,0.7527726527091668
2026-07-23 10:00:00,42.6,17.5,62,0.49999999999999994,-0.8660254037844387,3,0,62.0,61.0,61.0,60.0,57.0,61.166666666666664,0.7527726527091763
2026-07-23 11:00:00,35.7,16.2,62,0.258819045102521,-0.9659258262890682,3,0,62.0,62.0,61.0,60.0,57.0,61.5,0.5477225575053106
2026-07-23 12:00:00,32.9,15.3,63,1.2246467991473532e-16,-1.0,3,0,62.0,62.0,62.0,61.0,57.0,61.833333333333336,0.7527726527091972
2026-07-23 13:00:00,38.3,16.5,63,-0.2588190451025208,-0.9659258262890683,3,0,63.0,62.0,62.0,61.0,56.0,62.166666666666664,0.7527726527092067
2026-07-23 14:00:00,42.4,17.1,63,-0.4999999999999997,-0.8660254037844388,3,0,63.0,63.0,62.0,61.0,56.0,62.5,0.5477225575053525
2026-07-23 15:00:00,44.4,16.7,64,-0.7071067811865471,-0.7071067811865479,3,0,63.0,63.0,63.0,62.0,56.0,62.833333333333336,0.7527726527092278
2026-07-23 16:00:00,42.8,16.5,64,-0.8660254037844385,-0.5000000000000004,3,0,64.0,63.0,63.0,62.0,56.0,63.166666666666664,0.7527726527092372
2026-07-23 17:00:00,40.2,16.2,64,-0.9659258262890683,-0.25881904510252063,3,0,64.0,64.0,63.0,62.0,56.0,63.5,0.5477225575053943
2026-07-23 18:00:00,44.0,17.1,64,-1.0,-1.8369701987210297e-16,3,0,64.0,64.0,64.0,63.0,56.0,63.666666666666664,0.5163977794945729
2026-07-23 19:00:00,45.4,17.5,64,-0.9659258262890684,0.2588190451025203,3,0,64.0,64.0,64.0,63.0,56.0,63.833333333333336,0.40824829046419236
2026-07-23 20:00:00,44.4,17.8,64,-0.8660254037844386,0.5000000000000001,3,0,64.0,64.0,64.0,63.0,57.0,64.0,5.280774747377007e-07
2026-07-23 21:00:00,51.5,18.7,64,-0.7071067811865477,0.7071067811865474,3,0,64.0,64.0,64.0,64.0,57.0,64.0,5.280774747377007e-07
2026-07-23 22:00:00,50.2,17.9,63,-0.5000000000000004,0.8660254037844384,3,0,64.0,64.0,64.0,64.0,58.0,63.833333333333336,0.40824829046419236
2026-07-23 23:00:00,50.8,17.8,63,-0.25881904510252157,0.9659258262890681,3,0,63.0,64.0,64.0,64.0,59.0,63.666666666666664,0.5163977794945729
2026-07-24 00:00:00,46.9,16.9,63,0.0,1.0,4,0,63.0,63.0,64.0,64.0,59.0,63.5,0.5477225575053943
2026-07-24 01:00:00,39.5,16.3,64,0.25881904510252074,0.9659258262890683,4,0,63.0,63.0,63.0,64.0,59.0,63.5,0.5477225575053943
2026-07-24 02:00:00,39.8,16.9,64,0.49999999999999994,0.8660254037844387,4,0,64.0,63.0,63.0,64.0,59.0,63.5,0.5477225575053943
2026-07-24 03:00:00,39.9,17.2,64,0.7071067811865476,0.7071067811865476,4,0,64.0,64.0,63.0,64.0,60.0,63.5,0.5477225575053943
2026-07-24 04:00:00,34.2,16.6,64,0.8660254037844386,0.5000000000000001,4,0,64.0,64.0,64.0,63.0,60.0,63.666666666666664,0.5163977794945729
2026-07-24 05:00:00,34.2,16.9,64,0.9659258262890683,0.25881904510252074,4,0,64.0,64.0,64.0,63.0,60.0,63.833333333333336,0.40824829046419236
2026-07-24 06:00:00,35.9,16.4,65,1.0,6.123233995736766e-17,4,0,64.0,64.0,64.0,63.0,61.0,64.16666666666667,0.4082482904642162
2026-07-24 07:00:00,32.9,15.9,65,0.9659258262890683,-0.25881904510252063,4,0,65.0,64.0,64.0,64.0,61.0,64.33333333333333,0.5163977794946094
2026-07-24 08:00:00,35.4,15.7,65,0.8660254037844387,-0.4999999999999998,4,0,65.0,65.0,64.0,64.0,61.0,64.5,0.5477225575054433
2026-07-24 09:00:00,29.1,15.3,65,0.7071067811865476,-0.7071067811865475,4,0,65.0,65.0,65.0,64.0,62.0,64.66666666666667,0.5163977794946217
2026-07-24 10:00:00,36.1,16.6,65,0.49999999999999994,-0.8660254037844387,4,0,65.0,65.0,65.0,64.0,62.0,64.83333333333333,0.40824829046424815
2026-07-24 11:00:00,32.4,15.8,65,0.258819045102521,-0.9659258262890682,4,0,65.0,65.0,65.0,64.0,62.0,65.0,5.683186450609822e-07
2026-07-24 12:00:00,27.5,14.6,65,1.2246467991473532e-16,-1.0,4,0,65.0,65.0,65.0,65.0,63.0,65.0,5.683186450609822e-07
2026-07-24 13:00:00,26.3,13.2,65,-0.2588190451025208,-0.9659258262890683,4,0,65.0,65.0,65.0,65.0,63.0,65.0,5.683186450609822e-07
2026-07-24 14:00:00,26.5,13.2,64,-0.4999999999999997,-0.8660254037844388,4,0,65.0,65.0,65.0,65.0,63.0,64.83333333333333,0.40824829046424815
2026-07-24 15:00:00,25.7,13.0,64,-0.7071067811865471,-0.7071067811865479,4,0,64.0,65.0,65.0,65.0,64.0,64.66666666666667,0.5163977794946217
2026-07-24 16:00:00,27.0,13.3,64,-0.8660254037844385,-0.5000000000000004,4,0,64.0,64.0,65.0,65.0,64.0,64.5,0.547722557505447
2026-07-24 17:00:00,30.5,14.6,63,-0.9659258262890683,-0.25881904510252063,4,0,64.0,64.0,64.0,65.0,64.0,64.16666666666667,0.7527726527092875
2026-07-24 18:00:00,37.7,15.1,63,-1.0,-1.8369701987210297e-16,4,0,63.0,64.0,64.0,65.0,64.0,63.833333333333336,0.7527726527092884
2026-07-24 19:00:00,31.8,13.9,63,-0.9659258262890684,0.2588190451025203,4,0,63.0,63.0,64.0,65.0,64.0,63.5,0.5477225575054522
2026-07-24 20:00:00,34.8,14.3,63,-0.8660254037844386,0.5000000000000001,4,0,63.0,63.0,63.0,64.0,64.0,63.333333333333336,0.5163977794946251
2026-07-24 21:00:00,31.7,13.8,63,-0.7071067811865477,0.7071067811865474,4,0,63.0,63.0,63.0,64.0,64.0,63.166666666666664,0.40824829046424416
2026-07-24 22:00:00,30.0,13.4,62,-0.5000000000000004,0.8660254037844384,4,0,63.0,63.0,63.0,64.0,63.0,62.833333333333336,0.40824829046424416
2026-07-24 23:00:00,30.7,13.7,62,-0.25881904510252157,0.9659258262890681,4,0,62.0,63.0,63.0,63.0,63.0,62.666666666666664,0.5163977794946251
2026-07-25 00:00:00,36.4,14.2,62,0.0,1.0,5,1,62.0,62.0,63.0,63.0,63.0,62.5,0.5477225575054541
2026-07-25 01:00:00,35.9,14.0,61,0.25881904510252074,0.9659258262890683,5,1,62.0,62.0,62.0,63.0,64.0,62.166666666666664,0.7527726527092932
2026-07-25 02:00:00,31.5,13.5,61,0.49999999999999994,0.8660254037844387,5,1,61.0,62.0,62.0,63.0,64.0,61.833333333333336,0.7527726527092966
2026-07-25 03:00:00,44.1,16.1,61,0.7071067811865476,0.7071067811865476,5,1,61.0,61.0,62.0,63.0,64.0,61.5,0.5477225575054683
2026-07-25 04:00:00,41.9,16.0,61,0.8660254037844386,0.5000000000000001,5,1,61.0,61.0,61.0,62.0,64.0,61.333333333333336,0.5163977794946446
2026-07-25 05:00:00,49.9,17.9,61,0.9659258262890683,0.25881904510252074,5,1,61.0,61.0,61.0,62.0,64.0,61.166666666666664,0.4082482904642721
2026-07-25 06:00:00,34.5,15.5,61,1.0,6.123233995736766e-17,5,1,61.0,61.0,61.0,62.0,65.0,61.0,5.797681630923799e-07
2026-07-25 07:00:00,45.2,17.5,61,0.9659258262890683,-0.25881904510252063,5,1,61.0,61.0,61.0,61.0,65.0,61.0,5.797681630923799e-07
2026-07-25 08:00:00,36.9,16.4,61,0.8660254037844387,-0.4999999999999998,5,1,61.0,61.0,61.0,61.0,65.0,61.0,5.797681630923799e-07
2026-07-25 09:00:00,38.3,16.4,61,0.7071067811865476,-0.7071067811865475,5,1,61.0,61.0,61.0,61.0,65.0,61.0,5.797681630923799e-07
2026-07-25 10:00:00,35.5,15.7,61,0.49999999999999994,-0.8660254037844387,5,1,61.0,61.0,61.0,61.0,65.0,61.0,5.797681630923799e-07
2026-07-25 11:00:00,33.4,14.5,61,0.258819045102521,-0.9659258262890682,5,1,61.0,61.0,61.0,61.0,65.0,61.0,5.797681630923799e-07
2026-07-25 12:00:00,32.2,14.8,61,1.2246467991473532e-16,-1.0,5,1,61.0,61.0,61.0,61.0,65.0,61.0,5.797681630923799e-07
2026-07-25 13:00:00,29.1,13.6,61,-0.2588190451025208,-0.9659258262890683,5,1,61.0,61.0,61.0,61.0,65.0,61.0,5.797681630923799e-07
2026-07-25 14:00:00,31.9,14.2,61,-0.4999999999999997,-0.8660254037844388,5,1,61.0,61.0,61.0,61.0,64.0,61.0,5.797681630923799e-07
2026-07-25 15:00:00,28.1,13.3,61,-0.7071067811865471,-0.7071067811865479,5,1,61.0,61.0,61.0,61.0,64.0,61.0,5.797681630923799e-07
2026-07-25 16:00:00,27.5,13.0,61,-0.8660254037844385,-0.5000000000000004,5,1,61.0,61.0,61.0,61.0,64.0,61.0,5.797681630923799e-07
2026-07-25 17:00:00,28.7,13.1,61,-0.9659258262890683,-0.25881904510252063,5,1,61.0,61.0,61.0,61.0,63.0,61.0,5.797681630923799e-07
2026-07-25 18:00:00,30.2,13.6,61,-1.0,-1.8369701987210297e-16,5,1,61.0,61.0,61.0,61.0,63.0,61.0,5.797681630923799e-07
2026-07-25 19:00:00,30.3,13.2,61,-0.9659258262890684,0.2588190451025203,5,1,61.0,61.0,61.0,61.0,63.0,61.0,5.797681630923799e-07
2026-07-25 20:00:00,31.8,13.1,61,-0.8660254037844386,0.5000000000000001,5,1,61.0,61.0,61.0,61.0,63.0,61.0,5.797681630923799e-07
2026-07-25 21:00:00,33.4,13.4,61,-0.7071067811865477,0.7071067811865474,5,1,61.0,61.0,61.0,61.0,63.0,61.0,5.797681630923799e-07
2026-07-25 22:00:00,37.3,14.0,61,-0.5000000000000004,0.8660254037844384,5,1,61.0,61.0,61.0,61.0,62.0,61.0,5.797681630923799e-07
2026-07-25 23:00:00,34.5,13.6,61,-0.25881904510252157,0.9659258262890681,5,1,61.0,61.0,61.0,61.0,62.0,61.0,5.797681630923799e-07
2026-07-26 00:00:00,32.4,13.6,61,0.0,1.0,6,1,61.0,61.0,61.0,61.0,62.0,61.0,5.797681630923799e-07
2026-07-26 01:00:00,32.7,13.5,61,0.25881904510252074,0.9659258262890683,6,1,61.0,61.0,61.0,61.0,61.0,61.0,5.797681630923799e-07
2026-07-26 02:00:00,32.0,13.2,60,0.49999999999999994,0.8660254037844387,6,1,61.0,61.0,61.0,61.0,61.0,60.833333333333336,0.40824829046427846
2026-07-26 03:00:00,33.3,14.9,60,0.7071067811865476,0.7071067811865476,6,1,60.0,61.0,61.0,61.0,61.0,60.666666666666664,0.5163977794946547
2026-07-26 04:00:00,31.2,15.0,60,0.8660254037844386,0.5000000000000001,6,1,60.0,60.0,61.0,61.0,61.0,60.5,0.5477225575054845
2026-07-26 05:00:00,33.2,16.2,60,0.9659258262890683,0.25881904510252074,6,1,60.0,60.0,60.0,61.0,61.0,60.333333333333336,0.516397779494666
2026-07-26 06:00:00,29.1,15.4,60,1.0,6.123233995736766e-17,6,1,60.0,60.0,60.0,61.0,61.0,60.166666666666664,0.40824829046430516
2026-07-26 07:00:00,31.1,16.2,60,0.9659258262890683,-0.25881904510252063,6,1,60.0,60.0,60.0,61.0,61.0,60.0,6.047742332742951e-07
2026-07-26 08:00:00,33.4,16.4,60,0.8660254037844387,-0.4999999999999998,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 09:00:00,30.2,16.0,60,0.7071067811865476,-0.7071067811865475,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 10:00:00,28.8,15.4,60,0.49999999999999994,-0.8660254037844387,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 11:00:00,30.6,14.8,60,0.258819045102521,-0.9659258262890682,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 12:00:00,27.1,13.5,60,1.2246467991473532e-16,-1.0,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 13:00:00,26.6,13.5,60,-0.2588190451025208,-0.9659258262890683,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 14:00:00,30.7,13.8,60,-0.4999999999999997,-0.8660254037844388,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 15:00:00,31.3,13.9,60,-0.7071067811865471,-0.7071067811865479,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 16:00:00,28.6,13.4,60,-0.8660254037844385,-0.5000000000000004,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 17:00:00,28.2,12.8,60,-0.9659258262890683,-0.25881904510252063,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 18:00:00,28.4,12.7,60,-1.0,-1.8369701987210297e-16,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 19:00:00,27.7,12.4,60,-0.9659258262890684,0.2588190451025203,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 20:00:00,29.3,12.5,60,-0.8660254037844386,0.5000000000000001,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 21:00:00,28.6,12.5,60,-0.7071067811865477,0.7071067811865474,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 22:00:00,29.3,12.7,60,-0.5000000000000004,0.8660254037844384,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
2026-07-26 23:00:00,34.3,13.7,60,-0.25881904510252157,0.9659258262890681,6,1,60.0,60.0,60.0,60.0,61.0,60.0,6.047742332742951e-07
